#TYPE System.Management.Automation.PSCustomObject
"Name","Group"
"akhan46","UK-SG KM Users"
"akhan46","UK-SG 398_ALL"
"akhan46","UK-SG KPMG_TTG_Support"
"akhan46","UK-SG Digita Speed Test"
"akhan46","UK-SG HR_I&G"
"akhan46","UK-SG TRT_TRAINING"
"akhan46","UK-SG TRT_TECHNICAL"
"akhan46","UK-SG GLA_MRD_ALPHATAX"
"akhan46","UK-SG ADMIN_ADMIN FS CTAS"
"akhan46","UK-SG HR_REVIEW_MRD"
"akhan46","UK-SG CWH_FS_BOS_USER"
"akhan46","UK-SG 528_ALL"
"akhan46","UK-SG ALPHATAX_625"
"akhan46","UK-SG ALPHATAX_600"
"akhan46","UK-SG SMS Trust Tax Users"
"akhan46","UK-DL Glasgow Office All"
"akhan46","UK-SG HR_MRD"
"akhan46","UK-SG CIM_SSQ_ALL"
"akhan46","UK-SG TAX_PUD_ALL"
"akhan46","UK-SG HR_REVIEW_FS"
"akhan46","UK-SG ADMIN_FSAP LONDON ADMIN"
"akhan46","UK-SG ADMIN_SHARED_KAT2"
"akhan46","UK-SG TRT_TOOLKIT"
"akhan46","UK-SG SMS ALPHATAX"
"akhan46","UK-SG MAN_TAX_ALL"
"akhan46","UK-SG GLA_PFS_ALL"
"akhan46","UK-SG TRT_QUALITY"
"akhan46","UK-SG 805_ALL"
"akhan46","UK-SG TAX_FDSGAINS_ALL"
"akhan46","UK-SG Pre2000"
"akhan46","UK-SG FAS_TRT_ALL"
"akhan46","UK-SG BOS_USER"
"akhan46","UK-SG 883_ALL"
"akhan46","UK-SG SMS OtherTaxAll"
"akhan46","UK-SG ADMIN_CIM TARGETING"
"akhan46","UK-SG CWH_IG_ALL"
"akhan46","UK-SG SMS Peoplesoft"
"akhan46","UK-SG PUD_ST&DS_ADMIN_SHARED"
"akhan46","UK-SG ST&DS_ALL"
"akhan46","UK-SG BIR_PEN_ALL"
"akhan46","UK-SG 667_ALL"
"akhan46","UK-SG CLIENT_NON_STARS_TRANS"
"akhan46","UK-SG CWH_FS_SPLIT_TEST"
"akhan46","UK-SG 967_ALL"
"akhan46","UK-SG CWH_FS_ALL"
"akhan46","UK-SG 879_ALL"
"akhan46","UK-SG 878_ALL"
"akhan46","UK-SG SMS TaxAll"
"briandonnelly2","UK-SG KAEM Support Teams"
"briandonnelly2","UK-SG AAD EXO Journaling"
"briandonnelly2","UK-SG Intune App - NowSpace Pilot"
"briandonnelly2","UK-DL Mobile Device Upgrade 3"
"briandonnelly2","UK-DL S&D Infrastructure"
"briandonnelly2","UK-SG SCCM WorkSite Macro Update Users"
"briandonnelly2","GO-SG MC Delivery Backbone Users Regional EMA"
"briandonnelly2","UK-SG HMRC_GMSHOPS_UK_Temp"
"briandonnelly2","UK-SG AAD GBL - Office 365 Multi Geo"
"briandonnelly2","UK-SG SCCM ADLookup Users"
"briandonnelly2","UK-DL O365 Users"
"briandonnelly2","UK-DL Source Comms B-E"
"briandonnelly2","UK-SG EMARDCLFTUSERS"
"briandonnelly2","UK-DL Source Comms"
"briandonnelly2","UK-SG Tax Test Bed Local Admins"
"briandonnelly2","UK-DL Application Release Management"
"briandonnelly2","UK-SG HMRC_CTC_UK_NEW"
"briandonnelly2","UK-SG SCCM Visio 2013 Std Removal Users"
"briandonnelly2","UK-SG HMRC_CTC_Offshore"
"briandonnelly2","UK-SG TECHS_ADMIN_TECHSALL_CRS"
"briandonnelly2","UK-SG Digita TaxAid"
"briandonnelly2","UK-SG OneDrive Users"
"briandonnelly2","UK-DL S&D Grade E"
"briandonnelly2","UK-SG SBA IRIS"
"briandonnelly2","UK-DL All E Grades"
"briandonnelly2","UK-DL S&D App Maintenance & Support"
"briandonnelly2","UK-DL S&D Regions All"
"briandonnelly2","UK-SG Alphatax CoE Users_JPMorgan"
"briandonnelly2","UK-SG MobileIron Test Group"
"briandonnelly2","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"briandonnelly2","UK-DL JCC D&E ALL"
"briandonnelly2","UK-SG Intune Exchange Online Outlook Users"
"briandonnelly2","UK-SG Intune Mobile Users"
"briandonnelly2","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"briandonnelly2","UK-DL TechS Service Delivery"
"briandonnelly2","UK-SG AAD GBL - Enterprise Mobility Security E3"
"briandonnelly2","UK-SG AAD GBL - Office 365 Enterprise E3"
"briandonnelly2","UK-SG Privileged Tax Role Intelledox Produce TCoE"
"briandonnelly2","UK-SG Privileged Tax Role Intelledox Produce TS"
"briandonnelly2","UK-SG Privileged Tax Role Intelledox Produce TP"
"briandonnelly2","UK-SG Privileged Tax Role Intelledox Manage UAT"
"briandonnelly2","UK-SG Privileged Tax Role Intelledox Manage"
"briandonnelly2","UK-SG NASDATA13_TAX_OFFICE_CANADA SQUARE"
"briandonnelly2","UK-SG MS SCOM AlphaTax Team"
"briandonnelly2","UK-SG HMRC_GMSHOPS_UK"
"briandonnelly2","UK-SG HMRC_PA_UK"
"briandonnelly2","UK-SG VDI LPR KPMG-WINDOWS-10-VDI-POC"
"briandonnelly2","UK-SG HMRC_GMS_UK"
"briandonnelly2","UK-SG HMRC_PCC_UK"
"briandonnelly2","UK-SG CompAnalyser_SRT"
"briandonnelly2","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"briandonnelly2","UK-SG SCCM WorkSiteSend and Filetoggle"
"briandonnelly2","UK-SG VDI TAX live full clones"
"briandonnelly2","UK-SG MS2012 SCOM Web Console AlphaTax Team"
"briandonnelly2","UK-SG SCCM NavigoFontFix"
"briandonnelly2","UK-SG Global Delivery Backbone Users"
"briandonnelly2","UK-SG SCCM Autonomy Worksite V9"
"briandonnelly2","UK-SG MS2012 RDS ServerAccessPortal - ProdDMZ"
"briandonnelly2","UK-SG SCCM Project 2007"
"briandonnelly2","UK-SG MS2012 RDS ServerAccessPortal - DevDMZ"
"briandonnelly2","UK-SG TaxWorkflow_Support"
"briandonnelly2","UK-SG MS2012 RDS ServerAccessPortal - Development"
"briandonnelly2","UK-SG SCCM Project 2013"
"briandonnelly2","UK-SG SCCM Microsoft Visio Standard 2013"
"briandonnelly2","UK-SG SCCM Microsoft Office Visio Standard 2007"
"briandonnelly2","UK-SG SCCM Corporate Tax Compliance Users"
"briandonnelly2","UK-SG UKTAX VDI"
"briandonnelly2","UK-SG MobileIron ITSNet WiFi Users"
"briandonnelly2","UK-SG Adobe Acrobat JavaScript setting"
"briandonnelly2","UK-DL MobileIron Users"
"briandonnelly2","UK-SG TibbrUser"
"briandonnelly2","UK-SG_TAXRDS_IE9"
"briandonnelly2","UK-SG_TAXRDS_RDU"
"briandonnelly2","UK-SG_TAXRDS_Digita"
"briandonnelly2","UK-SG_TAXRDS_Alphatax"
"briandonnelly2","UK-SG_TAXRDS_SequenceWorkflow"
"briandonnelly2","UK-SG_TAXRDS_AdobePro9"
"briandonnelly2","UK-SG TaxWorkflow"
"briandonnelly2","UK-SG_TAXRDS_MSOffice2007"
"briandonnelly2","UK-SG Share_Drives_Read_Write_Access"
"briandonnelly2","UK-SG Share_Drives_Read_Only_Access_Manual_Users"
"briandonnelly2","UK-SG ADMIN_NCA_LEARNING"
"briandonnelly2","UK-SG 625_TAX_Exclusive_ALL"
"briandonnelly2","UK-SG LEE_FSG_ALL"
"briandonnelly2","UK-SG NCA_ALL"
"briandonnelly2","UK-SG BOU_NCA_ALL"
"briandonnelly2","UK-DL ALL UK Staff"
"briandonnelly2","UK-SG STDSPUDAPP_PAYROLL_STAR PAYROLL CLIENTS"
"briandonnelly2","UK-SG Certificate Based SSLVPN Authentication"
"briandonnelly2","UK-SG Alphatax TTG Users"
"briandonnelly2","UK-SG Digita Support"
"briandonnelly2","UK-SG EXL CPM Test Users"
"briandonnelly2","UK-SG MobileIron Users"
"briandonnelly2","UK-SG PENSIONS_ADMIN_USERS_ADM"
"briandonnelly2","UK-SG TAX_CTX_USERS"
"briandonnelly2","UK-DL TTG Glasgow"
"briandonnelly2","UK-SG Gains LH2"
"briandonnelly2","UK-SG UKNASDATA08_Netharland_users_access"
"briandonnelly2","UK-SG Alphatax Watford Users"
"briandonnelly2","UK-SG CWH_PT_ALL"
"briandonnelly2","UK-SG PT_ADMIN_ALL"
"briandonnelly2","UK-SG CWH_FS_NECT_FTP"
"briandonnelly2","UK-SG FA_WIP_ALL"
"briandonnelly2","UK-SG FSG_IRM_Users_All"
"briandonnelly2","UK-SG PRMBus_alldata"
"briandonnelly2","UK-SG GLA_OMB_ALL"
"briandonnelly2","UK-SG DMS Citrix Pilot Users"
"briandonnelly2","UK-SG TRT_TEAM_WORKING"
"briandonnelly2","UK-SG ADMIN_TECHNOLOGY"
"briandonnelly2","UK-SG Digita Watford Secure"
"briandonnelly2","UK-SG Digita Main"
"briandonnelly2","UK-SG OPISHARED_OPITRAINING"
"briandonnelly2","uk-sg"
"briandonnelly2","UK-SG EDI_STDS_ALPHATAX"
"briandonnelly2","UK-SG KPMG Users"
"briandonnelly2","UK-SG FAS_FA_ALL"
"briandonnelly2","UK-SG KM Users"
"briandonnelly2","UK-SG FSG_Audit_All"
"briandonnelly2","UK-SG 398_ALL"
"briandonnelly2","UK-SG KPMG_TTG_Support"
"briandonnelly2","UK-SG HR_I&G"
"briandonnelly2","UK-SG TRT_TRAINING"
"briandonnelly2","UK-SG TRT_TECHNICAL"
"briandonnelly2","UK-SG GLA_MRD_ALPHATAX"
"briandonnelly2","UK-SG PCC Tax_Terminal Services_Users"
"briandonnelly2","UK-SG LEE_IRM_Users_All"
"briandonnelly2","UK-SG ADMIN_ADMIN FS CTAS"
"briandonnelly2","UK-SG HR_REVIEW_MRD"
"briandonnelly2","UK-SG Admin_542"
"briandonnelly2","UK-SG TAXADMIN_ALL"
"briandonnelly2","UK-SG CWH_FS_BOS_USER"
"briandonnelly2","UK-SG 528_ALL"
"briandonnelly2","UK-SG LEE_IRM_ALL"
"briandonnelly2","UK-SG SMS Trust Tax Users"
"briandonnelly2","UK-SG 593_ALL"
"briandonnelly2","UK-SG 586_ALL"
"briandonnelly2","UK-SG FSG_PartnersSecretaries"
"briandonnelly2","UK-SG 581_ALL"
"briandonnelly2","UK-SG FSG_Admin_Squirrels"
"briandonnelly2","UK-DL Glasgow Office All"
"briandonnelly2","UK-SG HR_MRD"
"briandonnelly2","UK-SG CIM_SSQ_ALL"
"briandonnelly2","UK-SG TAX_PUD_ALL"
"briandonnelly2","UK-SG HR_REVIEW_FS"
"briandonnelly2","Uk-SG Puddle Dock Audit Users"
"briandonnelly2","UK-SG ADMIN_FSAP LONDON ADMIN"
"briandonnelly2","UK-SG ADMIN_SHARED_KAT2"
"briandonnelly2","UK-SG 555_ALL"
"briandonnelly2","UK-SG TRT_TOOLKIT"
"briandonnelly2","UK-SG SMS ALPHATAX"
"briandonnelly2","UK-SG MAN_TAX_ALL"
"briandonnelly2","UK-SG GLA_PFS_ALL"
"briandonnelly2","UK-SG TRT_QUALITY"
"briandonnelly2","UK-SG ADMIN_547"
"briandonnelly2","UK-SG 805_ALL"
"briandonnelly2","UK-SG TAX_FDSGAINS_ALL"
"briandonnelly2","UK-SG 588_ALL"
"briandonnelly2","UK-SG 545_ALL"
"briandonnelly2","UK-SG 637_ALL"
"briandonnelly2","UK-SG Pre2000"
"briandonnelly2","UK-SG FSG_Users_All"
"briandonnelly2","UK-SG FAS_TRT_ALL"
"briandonnelly2","UK-SG BOS_USER"
"briandonnelly2","UK-SG 593_RELEASED_READ_ONLY"
"briandonnelly2","UK-SG 883_ALL"
"briandonnelly2","UK-SG SMS OtherTaxAll"
"briandonnelly2","UK-SG ADMIN_CIM TARGETING"
"briandonnelly2","UK-SG CWH_IG_ALL"
"briandonnelly2","UK-SG 527_ALL"
"briandonnelly2","UK-SG SMS Peoplesoft"
"briandonnelly2","UK-SG PUD_ST&DS_ADMIN_SHARED"
"briandonnelly2","UK-SG LEE_FAC_ALL"
"briandonnelly2","UK-SG ST&DS_ALL"
"briandonnelly2","UK-SG BIR_PEN_ALL"
"briandonnelly2","UK-SG 667_ALL"
"briandonnelly2","UK-SG CLIENT_NON_STARS_TRANS"
"briandonnelly2","UK-SG CWH_FS_SPLIT_TEST"
"briandonnelly2","UK-SG 547_ALL"
"briandonnelly2","UK-SG 533_ALL"
"briandonnelly2","UK-SG 967_ALL"
"briandonnelly2","UK-SG CWH_FS_ALL"
"briandonnelly2","UK-SG 879_ALL"
"briandonnelly2","UK-SG 878_ALL"
"briandonnelly2","UK-SG SMS TaxAll"
"ssharma20","UK-SG AAD EXO Journaling"
"ssharma20","UK-DL Mobile Device Upgrade 3"
"ssharma20","UK-DL S&D Infrastructure"
"ssharma20","UK-SG SCCM WorkSite Macro Update Users"
"ssharma20","UK-SG SCCM Cisco IP Communicator removal Users"
"ssharma20","GO-SG MC Delivery Backbone Users Regional EMA"
"ssharma20","UK-SG AAD GBL - Office 365 Multi Geo"
"ssharma20","UK-DL O365 Users"
"ssharma20","UK-DL Source Comms B-E"
"ssharma20","UK-DL Source Comms"
"ssharma20","UK-DL CR Newsletter London"
"ssharma20","UK-DL CR Newsletter"
"ssharma20","UK-DL S&D Performance Managers"
"ssharma20","UK-DL TechSolutions-CSLUsers"
"ssharma20","UK-SG OneDrive Users"
"ssharma20","UK-DL S&D Grade C"
"ssharma20","UK-SG LclAdm-UK-MP19X2HS"
"ssharma20","UK-DL All C Grades"
"ssharma20","UK-DL S&D App Maintenance & Support"
"ssharma20","UK-DL S&D London All"
"ssharma20","GO-SG Alex User"
"ssharma20","UK-SG MobileIron Test Group"
"ssharma20","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"ssharma20","UK-DL JCC D&E ALL"
"ssharma20","UK-SG Intune Exchange Online Outlook Users"
"ssharma20","UK-SG Intune Mobile Users"
"ssharma20","UK-DL TechS Service Delivery"
"ssharma20","UK-SG AAD GBL - Dynamic CRM Basic"
"ssharma20","UK-SG AAD GBL - Enterprise Mobility Security E3"
"ssharma20","UK-SG AAD GBL - Office 365 Enterprise E3"
"ssharma20","UK-DL Risk Consulting IMG All"
"ssharma20","UK-DL D&E Client Facing"
"ssharma20","UK-DL One Firm Careers Event London"
"ssharma20","UK-SG ICEMAN_ADMIN_HSBCCDD"
"ssharma20","UK-DL 2016 Bonus - E_D grades"
"ssharma20","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"ssharma20","UK DL Canada Square EU Referendum Debate"
"ssharma20","UK-DL JCC - D&E ALL"
"ssharma20","UK-SG WIP_PRO_TEMERAIRE"
"ssharma20","UK-DL IMG RC D grades"
"ssharma20","UK-DL IMG IIM RC D grades"
"ssharma20","UK-DL IMG B2B RC D grades"
"ssharma20","UK-DL IMG Banking RC D grades"
"ssharma20","UK-DL IMG B2C RC D grades"
"ssharma20","UK-DL Data Insights Services Banking"
"ssharma20","UK-DL FS Banking D grades"
"ssharma20","UK-DL IMG All D grades"
"ssharma20","UK-SG SCCM Microsoft Visio Professional 2013"
"ssharma20","UK-DL Data Insight Services London"
"ssharma20","UK-SG-Excel-64-Access"
"ssharma20","UK-SG UKNASDATA08_FSShared_admin_firm_reso_MI_ro"
"ssharma20","GO-SG Global Benchmarking Plus light house"
"ssharma20","UK-SG SCCM NavigoFontFix"
"ssharma20","UK-DL RC D Grades"
"ssharma20","UK-SG Global Delivery Backbone Users"
"ssharma20","UK-DL The Academy All"
"ssharma20","UK-DL The Academy D1"
"ssharma20","UK-DL Project Nougat UK Firm"
"ssharma20","UK-DL Peer 2 Peer"
"ssharma20","UK-SG TaxWorkflow_Support"
"ssharma20","UK-SG MobileIron ITSNet WiFi Users"
"ssharma20","UK-SG FTECH TSGateway Users"
"ssharma20","UK-DL MobileIron Users"
"ssharma20","UK-SG TibbrUser"
"ssharma20","UK-DL DIS D Grades"
"ssharma20","UK-SG Share_Drives_Read_Write_Access"
"ssharma20","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"ssharma20","UK-DL ALL UK Staff"
"ssharma20","UK-SG Certificate Based SSLVPN Authentication"
"ssharma20","UK-SG MobileIron Users"
"ssharma20","UK-DL RTP_Team"
"ssharma20","UK-SG UKNASDATA08_Netharland_users_access"
"ssharma20","UK-SG 545_REPORTING"
"ssharma20","UK-SG FS_ADMIN_600_TA_PAUL FELSTEAD"
"ssharma20","UK-SG 637_REPORTING"
"ssharma20","UK-DL DIS Data Analytics"
"ssharma20","UK-DL 15CSQ Office All"
"ssharma20","UK-SG FA_WIP_ALL"
"ssharma20","UK-SG 545_COMMITTEES"
"ssharma20","UK-SG 637_COMMITTEES"
"ssharma20","UK-SG BIR_BAS_ALL"
"ssharma20","UK-DL TTG All"
"ssharma20","UK-SG QA_REVIEW"
"ssharma20","UK-SG ADMIN_QA REVIEW"
"ssharma20","UK-DL Risk Consulting Assistant Managers"
"ssharma20","UK-SG ADMIN_TECHNOLOGY"
"ssharma20","UK-SG 637_PTR_MMARSHALL"
"ssharma20","uk-sg"
"ssharma20","UK-SG KPMG Users"
"ssharma20","UK-SG FAS_FA_ALL"
"ssharma20","UK-SG KM Users"
"ssharma20","UK-SG 433"
"ssharma20","UK-KM"
"ssharma20","UK-SG FINANCIAL_SERVICES_ALL"
"ssharma20","UK-DL KNews Risk Advisory Services"
"ssharma20","UK-SG CIM_SSQ_ALL"
"ssharma20","UK-SG GOAdManagement"
"ssharma20","UK-SG ADMIN_600"
"ssharma20","UK-SG 601"
"ssharma20","UK-SG Canary Wharf Audit Users"
"ssharma20","UK-SG ADMIN_991_BCM-991"
"ssharma20","UK-SG INPLUS"
"ssharma20","UK-SG 545_ALL"
"ssharma20","UK-SG IRMDATA"
"ssharma20","UK-SG 637_ALL"
"ssharma20","UK-SG ADMIN_600_TEAM MINI BIOS"
"ssharma20","UK-SG FAS_TRT_ALL"
"ssharma20","UK-SG CLIENT_NON_STARS_TRANS"
"ssharma20","UK-SG CWH_FS_SPLIT_TEST"
"ssharma20","UK-SG 885"
"ssharma20","UK-SG CWH_FS_ALL"
"dvidovic","UK-SG AAD EXO Journaling"
"dvidovic","UK-DL S&D Infrastructure"
"dvidovic","UK-SG SCCM WorkSite Macro Update Users"
"dvidovic","UK-SG SCCM Cisco IP Communicator removal Users"
"dvidovic","GO-SG MC Delivery Backbone Users Regional EMA"
"dvidovic","UK-SG AAD GBL - Office 365 Multi Geo"
"dvidovic","UK-DL O365 Users"
"dvidovic","UK-DL Source Comms B-E"
"dvidovic","UK-DL Source Comms"
"dvidovic","UK-DL SDTS UK Users Inactive"
"dvidovic","UK-DL CR Newsletter London"
"dvidovic","UK-SG LclAdm-UK-PC0LZ7X2"
"dvidovic","UK-DL Application Release Management"
"dvidovic","UK-SG SCCM Visio 2013 Std Removal Users"
"dvidovic","UK-SG OneDrive Users"
"dvidovic","UK-DL S&D Grade D"
"dvidovic","UK-DL All D Grades"
"dvidovic","UK-SG LclAdm-UK-PC0Q82EM"
"dvidovic","UK-DL S&D App Maintenance & Support"
"dvidovic","UK-DL S&D London All"
"dvidovic","GO-SG Alex User"
"dvidovic","UK-SG MobileIron Test Group"
"dvidovic","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"dvidovic","UK-DL JCC D&E ALL"
"dvidovic","UK-SG Intune Exchange Online Outlook Users"
"dvidovic","UK-SG Intune Mobile Users"
"dvidovic","UK-SG UKNASDATA11_TAXDEVLANARCHIVE"
"dvidovic","UK-DL TechS Service Delivery"
"dvidovic","UK-SG AAD GBL - Dynamic CRM Basic"
"dvidovic","UK-SG AAD GBL - Enterprise Mobility Security E3"
"dvidovic","UK-SG AAD GBL - Office 365 Enterprise E3"
"dvidovic","UK-DL Solutions Staff All"
"dvidovic","UK-DL D&E Client Facing"
"dvidovic","UK-DL One Firm Careers LONDON - No E1s"
"dvidovic","UK-DL One Firm Careers Event London"
"dvidovic","UK-DL 2016 Bonus - E_D grades"
"dvidovic","UK-SG SCCM 2012 Dynamics CRM 2016 Install"
"dvidovic","UK DL Canada Square EU Referendum Debate"
"dvidovic","UK-DL JCC - D&E ALL"
"dvidovic","UK-DL Solutions D grades"
"dvidovic","UK-DL Non-Registered Wiggle 2"
"dvidovic","UK-DL Techsolutions Incident Communication TTG"
"dvidovic","GO-SG MY360 AMS Users"
"dvidovic","UK-DL BUPA Members 2015"
"dvidovic","UK-DL Tax Central & CTT D grades"
"dvidovic","UK-SG Global Delivery Backbone Users"
"dvidovic","UK-DL The Academy All"
"dvidovic","UK-DL The Academy D3"
"dvidovic","UK-DL Peer 2 Peer"
"dvidovic","UK-SG SCCM Autonomy Worksite V9"
"dvidovic","UK-DL WorkSite TAX Contacts"
"dvidovic","UK-SG HP Fortify SSC Developer"
"dvidovic","UK-DL Data Cleanse"
"dvidovic","UK-SG SCCM Microsoft Visio Standard 2013"
"dvidovic","UK-DL TechSolutions London Permanent Staff"
"dvidovic","UK-SG MS2012 Lync Project Deployment Group - CSQ Beta"
"dvidovic","UK-DL KPMG Women Employees"
"dvidovic","UK-SG MobileIron ITSNet WiFi Users"
"dvidovic","UK-SG Adobe Acrobat JavaScript setting"
"dvidovic","UK-DL NewLaptops_Canada Sq"
"dvidovic","UK-SG FTECH TSGateway Users"
"dvidovic","UK-DL BUPA Members"
"dvidovic","UK-DL MobileIron Users"
"dvidovic","UK-SG TibbrUser"
"dvidovic","UK-DL 2013 Tax London Summer Party"
"dvidovic","UK-SG Share_Drives_Read_Write_Access"
"dvidovic","UK-SG Share_Drives_Read_Only_Access_Manual_Users"
"dvidovic","UK-SG Share_Drives_Read_Write_Access_Manual_Users"
"dvidovic","UK-DL TTG PML"
"dvidovic","UK-DL ALL UK Staff"
"dvidovic","UK-DL TTG London All"
"dvidovic","UK-SG Certificate Based SSLVPN Authentication"
"dvidovic","UK-SG MobileIron Users"
"dvidovic","UK-DL Global People Survey"
"dvidovic","UK-DL ALL TAX UK"
"dvidovic","UK-DL KPMG Big Blue Kick London Registered Participants"
"dvidovic","UK-DL CSQ 3rd Floor"
"dvidovic","UK-SG ADMIN_977  TAX MANAGEMENT SERVICES"
"dvidovic","UK-SG ICE_PUD_ALL"
"dvidovic","UK-SG DTP Administrators"
"dvidovic","UK-SG ADMIN_977_TAX MANAGEMENT SERVICES_TMS"
"dvidovic","UK-DL 15CSQ Office All"
"dvidovic","UK-SG OPEN_CLIENT"
"dvidovic","UK-DL Academy newsletter"
"dvidovic","UK-DL TTG All"
"dvidovic","UK-SG 560"
"dvidovic","UK-DL KPMG UK China Club"
"dvidovic","UK-SG 591_ALL"
"dvidovic","UK-DL TTG Technical"
"dvidovic","UK-DL Test Puddle Dock Office All"
"dvidovic","UK-SG TRT_TEAM_WORKING"
"dvidovic","UK-SG WIP_577"
"dvidovic","UK-SG ADMIN_TECHNOLOGY"
"dvidovic","UK-DL Tax-Corporate Tax"
"dvidovic","UK-SG TAX TECHNOLOGY GROUP (ALL)"
"dvidovic","UK-SG KM Users"
"dvidovic","UK-SG 564"
"dvidovic","uk-DL Digita (Main)"
"dvidovic","UK-SG OPEN_CLIENT (edited)"
"dvidovic","UK-SG IPS_EAP_ALL"
"dvidovic","uk-sg TKMS admin"
"dvidovic","UK-DL Tax Technology Group (All)"
"dvidovic","UK-SG 886_ALL"
"dvidovic","UK-SG 700_ALL"
"dvidovic","UK-SG TRAMS_USERS"
"dvidovic","UK-SG TRTTAXAPP_TESTGROUP"
"dvidovic","UK-SG TEST FAS BROWSE"
"dvidovic","UK-DL TTG 15CSQ"
"dvidovic","UK-SG CIM_SSQ_ALL"
"dvidovic","UK-SG CTESTools_744"
"dvidovic","UK-SG PERSONAL_TAX_USERS"
"dvidovic","UK-SG TAX_H_Puddle Dock_MAP"
"dvidovic","UK-SG CTESTools_USERS_700"
"dvidovic","UK-SG TRT_TOOLKIT"
"dvidovic","UK-SG 744_ALL"
"dvidovic","UK-SG TRT_MAP"
"dvidovic","UK-SG 559"
"dvidovic","UK-SG 888_ALL"
"dvidovic","UK-SG SMS Corporate Tax Advisory Users"
"dvidovic","UK-SG FAS_TRT_ALL"
"dvidovic","uk-sg tax knowledge"
"dvidovic","UK-SG ADMIN_399"
"dvidovic","UK-SG TEST_PERSONAL_TAX_FAS"
"dvidovic","UK-SG TEST_PERSONAL_TAX_ADVISORY_FAS"
"dvidovic","UK-SG 557"
"dvidovic","UK-SG SMS OtherTaxAll"
"dvidovic","UK-SG ADMIN_CIM TARGETING"
"dvidovic","UK-SG SSQ_CIM_PRINTER"
"dvidovic","UK-SG 885"
"dvidovic","UK-SG CWH_FS_ALL"
"dvidovic","UK-SG SMS Personal Tax Users"
"dvidovic","UK-SG SMS TaxAll"
"mkanumuri","UK-SG AAD EXO Journaling"
"mkanumuri","UK-SG LclAdm-UK-PC0NQV93"
"mkanumuri","UK-SG SCCM WorkSite Macro Update Users"
"mkanumuri","UK-DL Automation"
"mkanumuri","UK-DL GLOBAL TESTING COMMUNITY"
"mkanumuri","UK-DL O365 Users"
"mkanumuri","UK-DL Clara server downtime"
"mkanumuri","UK-DL Source Comms B-E"
"mkanumuri","UK-DL Source Comms"
"mkanumuri","UK-DL CR Newsletter"
"mkanumuri","UK-SG AAD GBL - Office 365 Enterprise E3 - Teams"
"mkanumuri","UK-SG SCCM Visio 2013 Std Removal Users"
"mkanumuri","UK-DL S&D Grade D"
"mkanumuri","UK-DL All D Grades"
"mkanumuri","UK-DL Source E-B Grades"
"mkanumuri","UK-DL S&D Regions All"
"mkanumuri","UK-DL S&D Nunwood Tech"
"mkanumuri","UK-DL Nunwood Tech Team"
"mkanumuri","GO-SG Alex User"
"mkanumuri","UK-SG AAD GBL - Office 365 Enterprise E3 - SPO"
"mkanumuri","UK-DL JCC D&E ALL"
"mkanumuri","UK-SG Intune Exchange Online Outlook Users"
"mkanumuri","UK-SG Intune Mobile Users"
"mkanumuri","UK-DL TechS Service Delivery"
"mkanumuri","UK-SG AAD GBL - Dynamic CRM Basic"
"mkanumuri","UK-SG AAD GBL - Enterprise Mobility Security E3"
"mkanumuri","UK-SG AAD GBL - Office 365 Enterprise E3"
"mkanumuri","UK-DL Source UK Access"
"mkanumuri","UK-DL KPMG Nunwood All"
"mkanumuri","UK-DL KPMG Nunwood Leeds"
"mkanumuri","UK-SG SCCM NavigoFontFix"
"mkanumuri","UK-DL Leeds Broad Gate Office All"
"mkanumuri","UK-SG MobileIron ITSNet WiFi Users"
"mkanumuri","UK-DL MobileIron Users"
"mkanumuri","UK-SG TibbrUser"
"mkanumuri","UK-SG Share_Drives_Read_Write_Access"
"mkanumuri","UK-DL ALL UK Staff"
"mkanumuri","UK-SG Certificate Based SSLVPN Authentication"
"mkanumuri","UK-SG MobileIron Users"
"mkanumuri","UK-SG KPMG Users"
"mkanumuri","UK-SG KM Users"
"aworstencroft","UK-SG AAD EXO Journaling"
"aworstencroft","UK-DL S&D Infrastructure"
"aworstencroft","UK-SG SCCM WorkSite Macro Update Users"
"aworstencroft","GO-SG MC Delivery Backbone Users Regional EMA"
"aworstencroft","UK-SG AAD GBL - Office 365 Multi Geo"
"aworstencroft","UK-SG Alphatax App Development"
"aworstencroft","UK-DL O365 Users"
"aworstencroft","UK-DL Source Comms B-E"
"aworstencroft","UK-DL Source Comms"
"aworstencroft","UK-DL S&D Manchester Colleagues"
"aworstencroft","UK-DL CR Newsletter"
"aworstencroft","UK-DL Manchester E Grades"
"aworstencroft","UK-SG LclAdm-UK-PC0U49HN"
"aworstencroft","UK-SG SCCM Visio 2013 Std Removal Users"
"aworstencroft","UK-SG LclAdm-UK-PC0K7AUW"
"aworstencroft","UK-SG OneDrive Users"
"aworstencroft","UK-DL S&D Grade E"
"aworstencroft","UK-DL All E Grades"
"aworstencroft","UK-DL S&D App Maintenance & Support"
"aworstencroft","UK-DL S&D Regions All"
"aworstencroft","UK-SG MobileIron Test Group"
